Ticker,macd,downside_vol,vol_stability,return_6m,skewness,volatility,avg_volume,var_95,return_mean,volume_stability
FWRY,0.7601351206248909,-0.34732402885863045,0.1569413026304342,0.6984021960012604,0.034863020159593236,-0.47208962108082625,0.6293655385557855,-0.12057441726879352,0.6892300855069975,-0.8679000482394053
GBCO,1.428455021335986,-0.7589475394499701,-0.4505581049369626,-0.010817641270818055,0.32485234857112116,0.09352336059120246,-0.00320357498927312,0.1608427274230312,0.8898680924946928,-0.15671791997925277
GGCC,0.0677744632209195,-0.3780427665494544,-0.7552773506747955,0.019497753768638913,-0.42906667592596603,-0.4868993651885232,0.7009615574820964,0.19841648994295935,-0.16306564742895222,0.3769098856635274
HDBK,10.40275187440275,-1.7023643056721371,-0.4529105715949306,1.075335243058501,-0.48785747477313823,-1.5678660117655574,-1.0621062034278839,-1.9236973985048937,0.2574512612627316,2.943863758862604
HELI,0.3524131676459276,-0.2659468175051457,0.0026667868006075386,-0.6662687198683744,-1.3902750340922367,-1.031737336758737,0.8711606390706438,-0.5954852654498403,-0.6915385610067502,-1.2887105683934788
HRHO,-1.9731495849683605,-0.710236422954528,-0.8838615741790105,-0.671628262382718,-1.4603149548109524,-1.0311357706821531,0.4876698030268888,-0.857351627611362,-0.21637526159918546,-1.5035144955955813
ICFC,-2.783175297547101,2.932201233034001,0.3372354627136466,-1.1767460384041037,-3.1077639748978516,0.8940122511700387,-0.6161795474219287,0.02995426327009846,0.5635730902160966,-0.05499454682663798
IEEC,0.10558360261606779,-0.1327012537569714,-0.3625634938622099,0.08970612382552194,0.02337624805460934,-0.15279184379106625,1.114509906067058,0.5527997950939242,-0.3466502122295972,0.2912801904462785
IFAP,-1.3157465247862867,1.2580696215042853,-0.012108693963097085,-0.0942988391872969,-0.35806814401056875,0.6965950187372417,-0.10999978381992213,1.0862113443826642,1.3882720706854497,0.0684942022814219
ISMA,-0.2023800578381595,0.24962728552157784,-0.3935747197440106,0.2774142332336652,0.23401799523098585,0.12889981452169208,-0.30786966478692995,0.5097641807029322,-0.40571143051913044,0.011656594125219738
ISMQ,-0.6255214744723417,1.4367016610807557,0.9988329374687415,-0.3119667884084105,0.6315644790181593,1.5946115040919362,0.6220462408385964,1.4494675221439652,1.39845909134849,-0.5789094523220463
ISPH,-0.07252431778661791,-0.1357330903296076,-0.7706857619011203,0.1496605227579281,-0.46835062432636326,0.041827192737013186,0.5496454293498155,0.26240860327961407,1.1732531702619946,-0.9349796620256781
JUFO,-2.017981642869997,-0.8639954760246572,0.0528841652786164,-0.263193557350213,0.9344417341586069,-0.02741537448837532,-0.23694293118402895,-0.1958974745598498,0.1791890707720739,-0.5311017355931249
KABO,0.2861831526035171,0.22698906494704987,-0.7568943713740115,-0.2759133035206146,-0.837062652887338,-0.004252877966240478,-0.022332650281738513,0.24641322579675293,0.8515407776393159,-0.23994202445200577
KRDI,0.12760623434721208,1.0256504507297588,0.6560956983072611,-0.10216729413469558,-1.2275781496223075,-0.2517070361305203,1.1505020312614647,0.09402084615709386,-1.044204518776764,0.13798006583631228
LCSW,-1.6178471722480496,0.7083367945930357,-0.10702473386219882,-0.3087541622335923,-0.3930165729672483,0.3742009229005853,-0.42199782605036296,1.4494675221439652,-0.025094690431025028,-1.1121637740240957
MASR,0.07835404668919747,-0.638444498021656,0.14213795779973643,-0.4862837721277546,-1.4575990697068149,-1.109663198578571,0.5413723162663535,-0.7466658184800998,-0.5973565771088313,-0.851800237267406
MCQE,16.696615201782432,-0.153229125500629,-0.7030371113593904,3.04707161878134,0.33674887182466035,0.7449046975733731,-0.5467402094191038,0.8426098343121546,1.9467722395401124,0.5436426073083269
MCRO,-1.9157548909009985,7.049293012488808,3.6594536300194025,-1.1767460384041037,-7.410132229243735,2.2037024901943103,0.3571343320083638,0.9049333145479977,-0.4791126153892506,2.2722720984370675
MENA,-0.27018510406773205,0.16735672246697442,-0.48785848797186615,-0.5386082209782921,0.5549104045729196,0.9480247678208026,0.16236407760649207,1.0488672580178655,1.20984378746659,0.7311662807441682
MEPA,0.2153305656509688,0.8762727508504995,0.4651687779767506,0.6813182610586004,0.2694359316972254,0.45719798165251097,0.619570232648571,0.43615752507996347,0.23825028906160745,1.081755361598615
