Ticker,avg_volume,downside_vol,macd,return_6m,return_mean,rsi,skewness,vol_stability,volume_stability
BXMT,0.4778599686835253,0.011142086843152023,0.3369215633963098,-0.07073299550389991,-0.5946005459042151,-0.3511567751683807,-0.655494701901875,-0.29785384329854425,0.23865312760064977
BXMX,-0.47035796042285155,-0.6526736902047262,0.03106542201535635,0.03118160219933549,-0.06805187994157748,-1.716154080693519,0.8123717071600333,1.8031707593240505,-0.2251693469972465
BYD,0.22407783567804515,0.15426732752159586,0.2603918419658957,0.19313524667794976,0.4866126331593095,-0.14559925638745372,-0.8333963451201132,0.28140277963068927,-0.2671801795401025
CBZ,-0.12627027506135455,0.9140354805153164,-1.7965804971123465,-1.4217976669199366,-0.49790042111140215,-0.985824414805783,-2.491006420828403,1.26419847656885,0.2821650507372747
CHD,0.4658053734353414,-0.5173582217253124,-1.023976052667623,-0.7628115963456472,-0.5553581752951344,-1.6029268006291417,-0.010167300451415619,-0.4109482579032606,-0.525687115717029
CHH,-0.07730114755101086,-0.31218366375574297,-3.6332672529651293,-1.2236970850353455,-0.7071049391127174,-0.5125247068267603,0.42670762145308244,-0.47413381155381484,-0.5932725652722217
CMS,0.5953565944530343,-0.6975225415640335,0.6007005146322524,0.024202533794431765,0.24347608975513113,-0.6784876797976379,-0.13992043754659564,-1.068530328899002,-0.817049250982692
CNC,1.0202547586084725,1.8227194936001283,1.3741389889179767,-1.2890315660191674,-1.2751386559368263,-1.0576089045715948,-2.708029049789523,2.2973729138228216,1.5874931069733498
COE,-1.4843094630430842,1.5737368036341415,-1.75868197265799,2.2715693567040023,3.055157759769776,1.8177346532138765,0.4478828425718507,-0.1849781238626054,2.321597115294209
CPAC,-1.4843094630430842,0.05147560380601215,-0.17787904169133992,0.17952185670085316,0.6059959097670242,0.056603555171004336,-0.09704960934704272,-0.32410650047154693,3.386574443170848
CPRI,0.6475613017124876,2.630797684988236,1.4140483758796565,1.4321628850720898,-0.8555376702582939,0.08911851235739188,-2.708029049789523,2.5142202695433937,2.2409429982920335
CVE,1.2272948683966534,0.2522024083553916,0.30800170273331307,0.9800330446787664,-0.10887579695096408,-0.5310930874699552,0.0,0.2162082883564126,-0.37749896501339014
CWK,0.5520765260539076,0.2991515671523018,0.2568209882795257,2.2715693567040023,1.4786716562005675,1.2482653298149804,0.5214450973253212,-0.5167699224634639,-0.18875303681059782
CWT,-0.19607927360470273,-0.5134362566420023,-0.5897042348741403,-0.35764506544921587,-0.5633897925722857,0.22128918499435743,0.17129830148441658,-1.068530328899002,-0.3068578230959602
CXW,0.26452264027758243,0.49252557381226125,-0.3236234194929584,-0.8963971405079365,0.5599917890816912,1.0793363948271877,2.591480713133198,2.0149604758692665,0.03229963092439474
DCI,0.0,-0.47764488017913076,2.327243812258623,0.8511225717870963,0.5586319653517599,0.1380669150539146,0.4930898830356206,0.18201166320097026,-0.30176579728165565
DDD,0.6881621694136506,2.4257253851965332,-0.2625199719914324,1.0704787524813566,-0.8924234294150374,1.8177346532138765,0.640131687697317,-0.3546891236233122,1.109099604317957
DECK,0.6628466040521722,1.2235409144864324,-2.6371123110875136,-0.8418991347944307,-0.45547209657132876,-0.1699828954121052,-0.7411522578931382,0.5034740092414461,0.952581785241114
DEO,0.24129736988498882,-0.4139104687201263,-1.782559539655671,-0.8246169124817004,-1.2567355188437104,0.26612845538199226,0.2544836341021808,-0.5736657863427449,-0.32979313350846773
DHR,0.7499892187956457,-0.1455063414163491,6.6852347780842605,0.47956160019642863,-0.18336378778966803,0.08317716240297078,0.2843838942751632,0.20800689372116457,-0.5305339120760812
DSL,-0.09791147790436594,-0.7136007696028327,-0.1625725562068902,-0.5033849080605843,-0.464326552094294,-0.46087725177328986,-1.4735139235649115,1.5536196650428469,-0.3236881608506838
ECC,0.312672272825475,-0.05231369082411797,-0.06500264031270289,-0.9908424260237022,-1.1760231782627546,-0.9501174117220365,0.285475923371895,2.5142202695433937,0.06237623502325684
ED,0.5699833738395841,-0.6562588409882126,0.3313667183250945,-0.3722232532437742,-0.11209603101763997,-0.3137013665003384,0.054184053966583455,-0.8466316108837785,-0.5080829407678596
EGP,-0.182528315488259,-0.48882848667931755,2.3575471744388623,-0.022835532224562735,-0.2306121841745943,0.18998800641433317,0.15917348111627744,-0.2904404861275641,-0.4553249040643061
EMD,-0.41350596734439554,-0.8212649585129298,0.07983611954320487,0.13246434825740985,0.03326012123518921,-0.12760886921389214,-0.8419772149756238,0.3380496284566101,-0.19233262162797343
EPAM,0.09350659312930176,1.055012819615845,6.6852347780842605,0.10464203869083509,-0.6974489445766074,-0.4103510146410465,-1.4636805042163403,0.7470471404021556,0.13181236998615276
EQS,-1.4843094630430842,1.0108255402606738,-0.011021372333647781,2.254819728971042,0.7957275067275013,0.8189445815403129,0.6276878668239871,0.3368411798551276,5.591924888135347
ET,1.3387071016721508,-0.3312949403992202,-0.07275679241520244,-0.4102052968335442,0.13576836649642668,-0.09395964528536241,-0.22178809280938164,1.0736887634001782,-0.3980712404048121
EVC,-0.09360375509525642,2.6462943157223395,0.22222497811680128,1.260148908139175,-0.025630218026686722,0.6834035606746011,-0.6864447695636389,1.6578357550109353,4.575833011970346
EVR,-0.09643674144735527,0.49299161071042147,-0.4316484800466102,1.1428340323914283,1.616522636858737,0.2683823997877908,0.3013907724795786,0.9332833093708232,0.0631206159986639
F,1.39395599199767,0.4659187822943612,0.24882841978915837,0.9647436690159548,0.3933898313948574,-0.49557285578298294,-0.6902027389444148,0.163825203507238,0.0835921836333756
FENG,-1.2332948242820887,1.769608322630845,-0.07122151800928692,-0.4605761629234731,2.300917821254449,1.8177346532138765,2.6716880351725574,0.8658152789121888,11.933758767413666
FIS,0.7930081123045629,-0.09276039226970396,-0.29235188362228465,-0.866545500990231,-0.03370611756870338,-0.15256259105671485,-0.5669621943427504,0.23631290742771563,-0.24127448511525446
FLC,-1.2074491275375954,-0.8694228208099264,-0.08714620932429505,-0.08077715341089743,0.04641157172004482,-0.5324931868762415,-1.1006955160861132,1.5549951601639882,-0.2563123867345054
FOR,-0.46105484241532657,0.28907712897925175,-0.251554830147019,0.9847940862922017,-0.532884076306389,0.8256122482487739,-0.03376492692819054,-0.531907276393698,-0.3914147474713024
FSS,-0.09614242870604156,0.14020077320339727,-2.8176067178787636,0.532617593872524,0.940402279278703,0.46463044989157903,0.8746813580977821,0.31190827270152327,0.09983283545795105
FT,-1.0117699707812888,-0.9096297321613466,0.039214697807785366,0.03931876516252488,0.09707271844995019,-0.4458731865863633,-0.553276128780522,-0.34488097971580806,-0.3001082405923791
GD,0.329094829012234,-0.47241906409109224,0.09915228011707089,0.6287429994699987,0.39172572474046685,0.17229537134309267,-0.04408540283886214,0.2751634467731542,-0.38903863581130427
GFF,-0.12404731180277288,0.5916642261122872,-0.36711577940211687,0.15069810912325915,0.9629298079621212,0.20164094513730862,0.010175832342811173,0.5598027334656588,0.19776400390573592
GGB,1.2141894445329344,-0.010667007419891272,0.10508193598152951,0.8167264670005157,-0.23104428157437898,0.405906210276395,0.49111151868668973,-0.8296687302438455,0.013237269693664363
GHC,-1.2957092255892884,-0.1898047073045263,6.6852347780842605,0.3440196553381295,1.0220912146137457,0.7357450127130294,0.42079890993118885,-0.20541315569596297,0.46451844488324306
GIS,0.8851058475374854,-0.4443787427026115,-0.20889552244242132,-0.7081701734712136,-0.9638536413844135,-1.044877774859671,-0.2755811338967122,-0.7925430436800719,-0.12419081835803072
GME,1.3382835008053133,2.6462943157223395,-0.6618580187110767,-1.21979730536511,3.055157759769776,1.702389203811367,2.8092178890999464,2.5142202695433937,4.644493792626501
GNRC,0.2251394836760628,0.41726490038542846,-10.092488540554339,0.694014025319395,0.45502245213602915,-0.3134356222666535,0.7794878352347498,-0.15789897079533755,-0.21889961217029025
HAE,0.08571836968121381,0.9098761338869662,6.6852347780842605,0.42139817504224186,-0.04552293066788211,-0.06983764127197138,1.2880838638222387,1.7630537915052746,0.4331158515023969
HD,0.758738401911841,-0.530044555803081,-10.092488540554339,-0.3586613012079318,-0.03757876736085382,0.8493725773096295,0.11542457073337369,-0.8179295781919754,-0.817049250982692
HIG,0.4353644982134818,-0.3412979934353167,3.5734218880570534,-0.04627002263250921,0.9640967264908763,-0.536122538165468,-0.40922760081623044,-0.05787713966525674,-0.7555414202823699
HII,-0.07366450390831075,1.0650923593693062,5.778690757215101,1.2471691015571797,0.5215919265563406,0.0057486797433462505,-2.708029049789523,2.344493069635845,0.3761736748799142
HIO,-0.12779057266478175,-0.801606031158832,0.017774710287596154,-0.3520636591162701,-0.38088382923003866,0.024123590247902227,-0.9670407648570452,1.2451378977856795,0.38331933472231483
HTZ,1.1254073716327124,1.674975066083881,-0.20274200391010555,-0.9183258619109015,0.244077325715172,1.3749273504528092,2.8092178890999464,1.2812494240820098,3.918538273898927
HY,-0.7670243643034551,1.1161981332914344,-2.6639454888022334,-1.2172182108646556,-1.0434870138333385,-0.45994995198613375,-0.07521998397867365,0.26380959887096905,-0.15250942853124244
ICL,0.14519835096744313,0.27058025609681474,-0.2597593040715843,-0.8473103045910836,0.08101122480174318,0.640594529829037,-0.5089789151839346,-0.4097500964029736,-0.25298938893984535
ISD,-0.6463386004811437,-0.6963894888391705,0.09552890672948469,0.010098733980989195,0.08898962627982523,-0.9924945645467242,-1.4761263185184905,1.4786448791206521,-0.4463815237398654
ITUB,1.39395599199767,-0.24802485290869347,0.18163902187570063,0.4583703624488759,0.41538303280024785,0.3952371668293502,0.07652327604236776,-1.068530328899002,-0.5905293787993914
JHX,0.5855090421539585,1.7129497320360796,-0.4089434512180125,-0.8823798820650232,-0.9306397749224862,-0.01775473702853015,-2.708029049789523,1.3184921229487698,5.303177713264158
KAI,-0.662835790884496,0.1503716063706501,-5.91294223489105,-0.5939674684480989,0.030985014297888313,0.2617254157749503,0.3802918926999018,-0.3802657273763558,1.6508953803311517
KGC,1.39395599199767,0.6229563675863328,1.081626281419003,2.2715693567040023,3.055157759769776,0.11515771777545995,-0.22075493005321503,-1.068530328899002,-0.817049250982692
KMI,1.3279001362815432,-0.20919099049256212,0.08972058051235593,-0.4189088731228061,0.6790670604803019,0.38527240219320313,-0.9332694627926776,0.21543981912734636,-0.817049250982692
KN,0.05991155675276586,-0.0853359391113535,-0.3512255072961517,1.1613294865433927,0.5808247547644854,1.3347408295737162,1.0610519362269515,0.26572370062241424,0.03329709956096493
LEA,0.08374976941583177,0.13543963660490238,0.9659162466988357,0.5858129951400418,-0.7043957907466925,-1.3094641470940074,-0.21670439917971124,-0.3380941728000878,-0.3269525804070109
LLY,0.7682016770397678,0.47608588657789985,6.6852347780842605,1.3640653958393063,1.2511035614663837,-0.39548498779930635,-0.16892437985541908,0.5452365497532579,-0.09486528785111242
LOW,0.6532385681057368,0.701378555198968,-4.007607714463493,-0.6639090065648205,0.5895052307844407,-1.716154080693519,-1.174913759975134,-0.8565237071180929,-0.5685579964792773
LVS,0.9504832218641126,0.11843326856228963,4.0078255505130755,2.165830464644141,0.7214366645806883,0.0,0.6107843038526197,-0.025383487517192452,-0.5328928381225774
MATX,-0.20644548394019022,0.3695599232843071,2.9618028588575354,-0.33888240849837,0.17505803056373334,0.3885859510465419,0.7704377303618782,0.7363499420265985,0.46981317074474266
MC,0.12237341244770632,0.15642627986241725,-1.412366164367518,0.22171157623319193,0.5062962714110013,0.5610517419661383,0.8963544787813851,-0.06711477808608492,-0.22423994606096598
MCI,-1.1335965795441942,-0.024884592591631814,0.20706975090797622,0.015548737219066074,0.17116839880276719,-1.4102499635802166,-0.464260279996196,-0.19305068445584134,0.6347444796615542
MFM,-0.6402491797601494,-0.9656634490104576,0.025087218271996163,-0.06834547604564872,-0.2884171944272611,-0.44877887813159206,-0.12887292694470653,-1.024813344910931,-0.15509709407990147
MHD,-0.682907909375811,-0.9454779162243857,0.004487195678255379,-0.08073313147565349,-0.3580447473751799,-1.4151339785811128,-0.7402002453935816,0.13356249685447094,0.06326904122543325
MMU,-0.5387290822646621,-1.0277397102414658,0.036102501724154225,-0.07012013002847631,-0.2649296608774449,0.012917312560343591,-0.012873599669098823,-0.3170065089042548,-0.6303531680999344
MOS,0.8936739794200761,0.32889849839023044,-2.032950405587953,-1.4753432472252737,-1.0167452922221716,-0.19080225229503917,-0.3668306448483123,-0.7009257529512629,-0.4035326565906436
MPV,-1.3093054509221982,-0.5575561324980518,0.2277167704407914,0.28784917742621524,0.4325775575971165,-0.15993697783801394,0.4972631595323966,0.07869658107374712,0.9163325943975834
MRT,-0.6246885295527996,1.3242391532099769,0.050527023407701335,-0.8871507104481583,3.055157759769776,1.8177346532138765,2.3888437715643347,1.0200555112761596,5.619802832705607
MTZ,0.2140930448001722,0.7027412874103502,1.3034902295517563,1.1012717517942363,2.74161463169454,0.671904276624825,-0.14151679816773496,-0.06555309506019016,-0.2742200634604158
NBHC,-0.34463349431337253,-0.07014861027188092,0.0880847275114534,-0.12101925550733506,-0.018277626533847808,0.07607218220107297,0.5605113447240752,-0.28545822208171545,-0.06303669732017496
NCLH,1.315238460620225,1.0952125132343165,-1.5502071736175964,-0.0845178588239296,0.45086552030732774,0.1979299499020665,0.28009959639471294,-0.3515489418950482,-0.49742064633471117
NFJ,-0.39969182595669317,-0.6284257058416634,0.008669135691100498,0.04607269047367001,-0.11969483973784464,-1.1674016853636595,-0.03420933412118759,0.9417024282125287,-0.19348123712980794
NHI,-0.384042006357322,-0.6166802790929868,1.4384809387588964,0.13376126708026834,0.48707601094724245,0.3605820585353426,0.1322552262497374,-1.068530328899002,-0.2568413647604907
NKX,-0.6394732196956374,-0.9475928500215608,0.08981089681829667,0.07877303715535647,-0.0876405058002954,-0.20482268874355491,0.01740900800231359,0.0,-0.4894459633026419
NWN,-0.29623778198777134,-0.337641747684315,1.2799268490997864,0.5399089580690399,0.35089308258574126,-0.7553645111083139,-0.3969904080145903,-0.15170665782316448,0.21596737480902517
NX,-0.09987974522068291,0.7538321395290505,-0.7111980657980208,-1.0004482138199278,-1.7036433085452267,0.20279718961107418,0.6931131089621564,0.2728280463693557,0.8509467289181121
OPY,-1.076205090852205,-0.1616674413538699,-0.8644693640356206,-0.009575726991727988,0.9601624793688651,0.5327663659259477,0.5685084033915209,-0.09892122410706312,0.15009704524480544
ORC,0.671177424298794,-0.19719014676283006,0.013586994845543323,0.006548485622134914,-0.39081112599659174,-0.0972947442376505,-0.28245680003823453,0.33195006449535286,0.2681539442772261
OXM,-0.18634636915009764,0.8406431597461974,-0.8868343009337579,-1.2503180922607615,-1.7036433085452267,0.50054118037083,1.2974647937262922,1.0792543789501354,0.08617946537800238
PAGS,0.8677741243137458,0.5148081683756613,0.28548630024627303,0.2986148229877471,-0.005368199441753959,0.5759491080345369,0.3044734272172896,-0.43265868566686966,0.10226807619259863
PAI,-1.3863769895577924,-0.9315078908956197,-0.03579892565534567,-0.2218935537456657,-0.24273203491080314,-0.2882072246847426,-0.2502613993648127,0.1734237883377509,2.4138897403484316
PBT,-0.5674976904473334,0.47000533339016365,-0.0028209113590702524,1.9092970778338327,0.09513228654793358,0.3533069889914364,-0.23977470608599422,-0.6282464406784476,2.3136077648749844
PDM,0.19722322766763667,0.4655484622995638,0.13002693963163084,0.4394341642004973,0.526414310996176,-0.045049869361171634,-0.5737869296316822,-0.2146582784477728,-0.011001283135567523
PFN,-0.23364951503267786,-0.7387779126730633,0.012620778451860175,-0.17819796013746994,-0.2487007407971952,-1.716154080693519,-1.762662540013529,1.8439834098630992,-0.27055095017217196
PSF,-1.1879266105243742,-0.8243320297617444,-0.12658969872741105,-0.05119114430357097,-0.31669568623172956,-1.5773753497304122,-1.370472026178751,0.9763670541947606,-0.20225500268884325
RA,-0.3771043702618603,-0.895448052974396,-0.031918312455363015,-0.180460469756104,-0.2820297773983678,-0.3206606832935908,-0.9688566939978892,1.0481179923934298,-0.36169560066055595
REVG,0.12739760350514504,0.6644358290255197,-1.374475177490953,1.4329242546768952,2.744556408650448,1.5565470056819888,0.43370859672581014,-0.3545166260726613,0.6129053085381895
RNP,-0.6790133430125472,-0.6048907603913616,-0.36676057787945143,-0.41213832308884213,-0.14603821078783033,-0.816487805811512,-0.16178109954859884,0.1274429319733715,-0.807241392049789
ROP,0.0488635497923,-0.4055455417392999,-10.092488540554339,-1.028619399638393,-0.7300286519069685,-1.6055888595766175,-0.529338334036277,-0.027465624803954557,0.32488620229381965
RSG,0.3191535708660642,-0.5339653344660684,0.27466004480479367,-0.8316671192812504,0.2976270408079474,-1.035979949852805,-0.6794686301124999,-0.06654151304009738,-0.6608239982416299
RVT,-0.3191935281970094,-0.4580327294852685,0.007156866791584574,0.1300742896566489,0.08643818750794204,-0.2767757322186802,0.377588443836124,-0.00829930821270949,-0.6313925387261208
RYI,-0.2708440307309313,0.7862902789177568,0.1338724958284804,-0.04415285843687635,-0.5829725976139327,0.0012237614859306322,0.04593685225470719,-0.5325892620485958,0.20998390791027607
SAFE,-0.13918823346736356,0.1971532331805453,-0.40920854799105955,-0.4999283084613011,-1.0828351914703462,0.5908770092880961,0.06271340604282158,-0.8377548698857763,-0.4403285838301527
SAH,-0.40562839604861084,0.4301175621334575,-2.5155725707045935,-0.6452556180886662,0.3229614535168915,0.5411154148667967,-0.009740585628825843,-0.3138195202891491,-0.46761891365650166
SAIC,-0.06786708954863796,0.6324944165483194,-4.103027079861301,-0.7615167168948505,-0.8876264937843245,-1.716154080693519,-1.2129587988221209,0.8879038573958092,0.3575787296508411
SCM,-0.5141933320380296,-0.2842368931758708,-0.0752189478048509,-0.5389894927581163,-0.4327142674507122,-1.3609429524767298,-1.0701108361692766,1.2095739367327978,-0.24095704367786316
SEM,0.3037494057705252,0.851253579554105,0.5834319698650715,-0.16374266944188015,0.4320964808846932,-0.3975088618074244,-0.9463025955391624,0.649254362952899,-0.01161942886553867
SEMG,-1.3262272543854352,-0.9293745428184841,0.05222303924816829,-0.02490309089242803,0.2186560814903525,-0.35614625303026454,-0.10573215482893664,-0.9452784321108758,11.933758767413666
SF,0.07933195379943563,0.004078219363407983,1.553311080045399,0.8904670782807091,1.2800343880913954,0.07604181077520193,0.7043649428090408,1.0558613246361404,-0.4896844587465295
SMHI,-0.5371274336822811,1.2536792520976918,0.28425837395058073,0.9291634522151345,-0.8090658306091497,0.7770873942936507,0.38262647713823844,-0.0484424248142695,0.6175181686739
SMI,-1.4843094630430842,-1.0277397102414658,-0.46179061279528394,-0.41807671753992703,-0.5087272965303538,-1.0636447063842112,-2.060497034366439,1.2129940126414023,11.933758767413666
SPOT,0.5403385063670167,0.33701006611688505,-10.092488540554339,-0.647884010223668,2.6324891979336877,0.7585721706094493,0.5784782398961898,0.11417574410951056,0.8497141636994052
SQNS,-0.548630110561506,2.6462943157223395,-0.7698711343195158,-1.4753432472252737,-1.6537261426517333,1.3171584686300322,2.8092178890999464,2.5142202695433937,11.620827325737523
SSTK,-0.08132372646542577,0.5827803594364585,-0.9444621371473789,0.31923387799068753,-1.595573428070073,0.3674250214307876,0.5909757693097092,-0.42251422714251863,0.615199355386842
STI,-0.0013416651037093169,2.6462943157223395,-0.11011958970057839,2.2715693567040023,3.055157759769776,1.8177346532138765,2.8092178890999464,2.5142202695433937,11.933758767413666
SU,0.8519951650587351,-0.10698948260854133,1.5974423536491997,0.5653959204852048,0.4522651773995136,-0.5186818597662098,-0.2456024791990086,-0.04073581539404873,-0.37637242443898766
SUZ,0.4922476068226317,-0.2747628392487119,-0.00851124140794311,-0.1775223127013171,-0.5982409964495169,1.1691087358214216,0.6613357048365951,0.09604753728734602,0.2397776383098851
T,1.39395599199767,-0.40045436634207293,0.03798338419840109,-0.4994984912596631,0.6932805961621507,-0.02839668259405736,-0.16812434512188684,-0.7817242429442341,-0.7047641817434209
TAL,1.021762397312147,1.1566238759229444,-0.21399014885939177,0.06656772811666554,0.1240884757060469,0.6924231854789664,0.6490839443634555,-0.05557663484858344,0.17926686565207112
TEN,-0.24470232773861564,0.26733065314840254,0.5696164816447131,1.0633661602153373,0.34082009535857816,1.4106615715445274,0.012805092070299302,-0.0372683531116289,-0.27689063409499715
TJX,0.9254399731061245,-0.7420674976010951,3.534093883888902,0.42255990791273373,0.8674208807680728,0.7404294561901927,0.4078857511484847,-0.5388911515780908,-0.7780389832696717
TRNO,0.17104579472968806,-0.20779004431249234,1.2932856269976214,0.15560454497492462,-0.1049038636015035,-0.08394477376254289,0.04352940933550568,-0.04743344515552494,1.8213315129926593
TS,0.4744103978969138,0.0,0.9845661574809552,0.260486116522572,0.10872247399806982,-0.4181698611992006,-0.2369070907639173,-0.26293162514704743,-0.41846689635504647
TWN,-1.3749824465823963,0.23319449453663466,-0.6584176179484039,1.3740441485204575,0.8937765563485629,-0.7378874974373779,-2.3978463526366274,1.141746487888737,0.8406475019547265
UAN,-1.1363105142364855,-0.15133243893226642,0.9301538559559278,0.3627679444138405,0.552454112941034,1.234602864998807,1.4097129699912043,0.3504620085885077,1.6566396099149598
UBS,0.6099543987199662,-0.09456038014528846,-0.43836744668862665,0.5179379169104652,0.43843912944080937,-0.46343275783278914,-0.10240089048005258,-0.3807514792313011,0.3344017607761709
UNH,1.0813620890933637,1.1036585878418244,-8.095437882795988,0.05307579297539798,-1.1715893176026089,-1.3470753268384925,-2.076241790321511,1.491886227619966,2.2823305071894304
UNP,0.6807524654599675,-0.5683733488290614,2.2115453382607058,-0.03164994332350496,-0.28942977949021154,0.36936425545004364,0.5698012000713226,-0.12817537913942958,-0.41007111981483385
VGM,-0.44422370660095195,-1.0277397102414658,0.045216290060355005,-0.042811012032912016,-0.242405006183679,-0.7540273395204565,0.1964984475170979,-0.08390017308366922,1.3502754324362638
VLRS,0.1113577732942125,0.8091563078056606,0.13301471265128748,1.879972731897786,-0.08049631693688973,0.13325363128550316,-0.02565733603949084,-0.4006246786089923,0.7017472631056917
WEC,0.5549232626356483,-0.6877706247367461,-0.6950092537559845,-0.08294701901683647,0.2949320020107907,0.38559038355537745,0.002615164239733844,-1.0599731758640667,-0.6736747725066436
WIW,-0.37009109683749536,-1.0277397102414658,0.0,-0.11521608365499394,-0.30923730515653947,-0.47111959792023944,-0.36829094361346254,-0.4102171425741063,0.22400588643313096
