Ticker,return_mean,return_total,return_6m,volatility,downside_vol,vol_stability,sharpe,sortino,var_95,skewness,avg_volume,volume_stability,rsi,macd,Cluster
MASR,0.09902608695652178,-0.002341920374707263,-0.05333333333333334,0.3635384805258174,0.2660805856435721,0.4967098002422388,0.2723950620393519,0.3721657734517018,0.03397,-0.2731164352195984,2.8322539735069068,0.9711191117414065,3.980741415949222,0.009826382125591948,0
MCQE,1.191286956521739,5.517224880382776,1.197481173721112,0.596808754462307,0.2935394261517953,0.3680363917613264,1.801921365993863,3.99191022665721,0.04538,1.290023073349444,2.6706583751908144,1.425062621561505,4.115806204610577,3.555811517819087,1
MCRO,0.1497913043478261,-0.4091438932780728,-0.2977582846003899,0.8080151598713947,0.7786911386118431,1.032202401435643,0.1853817994846373,0.1764226403127034,0.04583,-5.458643468397993,2.804892789258094,1.987393168765027,4.018618891678657,-0.415674251524109,2
MENA,0.874904347826087,2.780487804878049,-0.0718562874251496,0.6246681919212757,0.3120076360742666,0.4007961925574504,1.400590520121036,2.804111972496196,0.04686999999999999,1.480073677914869,2.775967457501233,1.48606487244173,4.083539096806047,-0.06454449436123699,0
MEPA,0.4577739130434782,0.7102615694164989,0.3599999999999999,0.5581632402412663,0.3537882612551799,0.5458895242938664,0.8201434276567644,1.293920582382737,0.04244999999999999,1.231383656926489,2.8438671465809837,1.600112995936216,4.067052675441295,0.03905427159275288,0
MFPC,-0.1345227557411273,-0.340690302888002,0.0166545981173063,0.4605955519222233,0.3276106654715652,0.6653966941012193,-0.2920626462407586,-0.4106177543014183,0.03544,0.8590090069651516,2.734963736530888,1.337225720352137,4.030891282052048,-0.2672521448594125,0
MOIL,0.8076521739130434,2.81651376146789,0.27217125382263,0.4731057158071809,0.2435238632398133,0.5647107375197218,1.707128337130914,3.316521687723463,0.03638,1.855076407836528,2.660124673525158,1.23038934320198,4.098269524357929,0.007938199320789263,0
MPCI,1.214869565217391,5.517224880382776,1.197481173721112,0.6377915117687084,0.3043328873241501,0.418355593001483,1.801921365993863,3.99191022665721,0.04559,1.780405099974227,2.5941213680452035,1.13754090954271,4.142354335321868,-1.050739168141696,0
MPCO,1.052139130434782,2.46723044397463,0.4449339207048457,0.8080151598713947,0.5960567246857664,1.032202401435643,1.101681553058223,1.765166110640656,0.03848,2.597431258929205,2.8867626548342824,1.818066729851711,4.117636428478771,-0.01566049135518166,2
MPRC,0.4027314049586777,0.546242774566474,0.2799043062200959,0.5199796726761605,0.3100550876142971,0.4375845745884379,0.7745137475970061,1.298902746790816,0.04644,0.6383243757617253,2.6997978744492195,1.096292008329837,4.085519335576616,-1.033949553863515,0
MTIE,0.3612521739130435,0.4956896551724139,0.03892215568862278,0.5006395629815634,0.3027998167481211,0.4602100529600286,0.7215813543811899,1.193039605481482,0.04308,0.7630963014918305,2.796796706722692,1.208730807779792,4.061197065851388,-0.03301681033719817,0
OBRI,0.6446086956521739,1.419945105215004,1.197481173721112,0.544266871164069,0.3142286656641449,0.3692637580092525,1.184361440690842,2.051400034715952,0.04035,0.7880455660067919,2.6729029985046835,1.322939319262418,4.085393768614634,2.630779126705459,1
OCDI,0.3289043478260869,-0.2501998401278976,-0.2977582846003899,0.7836033093005309,0.7786911386118431,0.9236743678313231,0.4197332297124642,0.4223810077156111,0.03924,-5.458643468397993,2.687888071991331,1.289891100660677,4.056178901157162,-0.04660605415180186,2
ODIN,-0.167791304347826,-0.35,0.2341772151898733,0.4658127281989183,0.3476626862634291,0.3525819673670279,-0.3602119353771142,-0.4826267269323465,0.04344,-0.4696026815305464,2.7711949934762314,1.18021831891769,3.9746674058886535,0.05230678506484976,0
OFH,0.3463826086956522,0.6095505617977528,0.1235294117647057,0.4392163078898175,0.2541871705966388,0.3251798960218582,0.7886378590080637,1.362706889897741,0.03942,0.5564698254285178,2.931360321722156,1.162302832017633,4.002264014576288,-0.02565710562198165,0
OLFI,0.4909565217391305,1.178846153846154,0.2156652360515021,0.4611931351065245,0.2635743079680227,0.466240763833388,1.064535623726774,1.862687321552957,0.03507,1.436395570629652,2.6843029767668405,1.313322151028929,4.040213851447729,-0.04467245834629452,0
