"Date","Price","Open","High","Low","Vol.","Change %"
"12/05/2024","1.600","1.560","1.640","1.540","52.08M","3.00%"
"12/04/2024","1.553","1.613","1.620","1.553","64.45M","-3.72%"
"12/03/2024","1.613","1.540","1.620","1.507","92.12M","6.14%"
"12/02/2024","1.520","1.433","1.553","1.427","109.96M","7.04%"
"12/01/2024","1.420","1.387","1.453","1.367","59.81M","2.40%"
"11/28/2024","1.387","1.373","1.400","1.327","21.28M","1.46%"
"11/27/2024","1.367","1.393","1.400","1.360","19.57M","-1.44%"
"11/26/2024","1.387","1.407","1.440","1.387","61.27M","-1.89%"
"11/25/2024","1.413","1.320","1.413","1.313","58.16M","7.07%"
"11/24/2024","1.320","1.387","1.387","1.307","27.51M","-4.35%"
"11/21/2024","1.380","1.380","1.393","1.360","32.60M","0.49%"
"11/20/2024","1.373","1.407","1.407","1.333","55.34M","-2.83%"
"11/19/2024","1.413","1.467","1.467","1.400","45.86M","-3.64%"
"11/18/2024","1.467","1.453","1.473","1.433","83.90M","1.85%"
"11/17/2024","1.440","1.433","1.467","1.387","112.44M","2.37%"
"11/14/2024","1.407","1.400","1.433","1.373","34.45M","0.48%"
"11/13/2024","1.400","1.440","1.440","1.347","54.66M","-3.67%"
"11/12/2024","1.453","1.407","1.453","1.360","72.13M","3.81%"
"11/11/2024","1.400","1.367","1.453","1.347","81.47M","2.44%"
"11/10/2024","1.367","1.260","1.380","1.260","116.29M","9.63%"
"11/07/2024","1.247","1.273","1.280","1.240","27.59M","-1.58%"
"11/06/2024","1.267","1.247","1.333","1.233","90.69M","1.60%"
"11/05/2024","1.247","1.260","1.293","1.240","43.33M","-1.06%"
"11/04/2024","1.260","1.173","1.267","1.167","124.87M","8.00%"
"11/03/2024","1.167","1.180","1.193","1.167","10.80M","-0.57%"
"10/31/2024","1.173","1.153","1.193","1.140","27.70M","2.33%"
"10/30/2024","1.147","1.187","1.193","1.147","25.64M","-2.27%"
"10/29/2024","1.173","1.167","1.227","1.160","73.47M","1.73%"
"10/28/2024","1.153","1.173","1.173","1.127","42.02M","-0.57%"
"10/27/2024","1.160","1.173","1.180","1.153","17.20M","-0.57%"
"10/24/2024","1.167","1.167","1.207","1.140","39.91M","0.57%"
