"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2025","8.990","9.060","9.170","8.950","3.28M","-0.11%"
"11/30/2025","9.000","8.910","9.110","8.910","3.06M","1.12%"
"11/27/2025","8.900","8.870","9.020","8.800","3.98M","1.14%"
"11/26/2025","8.800","9.060","9.220","8.800","5.21M","-2.76%"
"11/25/2025","9.050","9.160","9.360","9.010","2.68M","-1.09%"
"11/24/2025","9.150","9.380","9.420","9.100","4.96M","-2.14%"
"11/23/2025","9.350","9.480","9.560","9.350","3.19M","-0.53%"
"11/20/2025","9.400","9.320","9.550","9.320","1.25M","-0.95%"
"11/19/2025","9.490","9.370","9.560","9.230","2.87M","1.50%"
"11/18/2025","9.350","9.700","9.800","9.350","7.24M","-3.61%"
"11/17/2025","9.700","9.860","10.100","9.700","10.68M","-1.52%"
"11/16/2025","9.850","10.060","10.080","9.820","5.06M","-1.50%"
"11/13/2025","10.000","10.190","10.190","10.000","4.66M","-1.09%"
"11/12/2025","10.110","10.080","10.240","10.030","2.95M","0.60%"
"11/11/2025","10.050","10.260","10.330","10.020","2.85M","-2.05%"
"11/10/2025","10.260","10.360","10.540","10.250","5.39M","-0.97%"
"11/09/2025","10.360","10.120","10.580","10.000","15.31M","2.57%"
"11/06/2025","10.100","10.050","10.220","9.980","5.90M","0.50%"
"11/05/2025","10.050","10.140","10.280","9.900","7.02M","-0.59%"
"11/04/2025","10.110","10.210","10.330","9.970","12.63M","-0.69%"
"11/03/2025","10.180","9.710","10.240","9.600","18.71M","4.95%"
"11/02/2025","9.700","9.890","9.900","9.550","8.58M","-1.02%"
"10/30/2025","9.800","9.900","10.180","9.640","23.96M","-0.81%"
"10/29/2025","9.880","9.500","9.900","9.470","9.91M","4.00%"
"10/28/2025","9.500","9.710","9.800","9.460","6.09M","-2.06%"
"10/27/2025","9.700","9.620","9.800","9.550","9.62M","1.04%"
"10/26/2025","9.600","8.980","9.610","8.980","17.47M","6.90%"
"10/23/2025","8.980","9.040","9.090","8.950","2.37M","-0.33%"
"10/22/2025","9.010","9.090","9.120","8.980","2.32M","-0.33%"
"10/21/2025","9.040","9.040","9.150","8.930","5.73M","-0.11%"
"10/20/2025","9.050","9.120","9.200","8.950","4.67M","-0.55%"
"10/19/2025","9.100","9.100","9.150","9.080","2.03M","0.00%"
"10/16/2025","9.100","9.140","9.150","9.050","1.56M","-0.33%"
"10/15/2025","9.130","9.140","9.200","9.000","1.83M","-0.22%"
"10/14/2025","9.150","9.260","9.380","9.000","5.40M","-1.08%"
"10/13/2025","9.250","9.250","9.400","9.200","10.17M","0.54%"
"10/12/2025","9.200","9.100","9.280","8.990","8.15M","1.10%"
"10/08/2025","9.100","9.170","9.170","8.930","5.61M","0.00%"
