"Date","Price","Open","High","Low","Vol.","Change %"
"01/09/2025","7.010","7.150","7.150","7.000","13.34M","-1.41%"
"01/08/2025","7.110","7.190","7.220","7.020","12.62M","-0.56%"
"01/06/2025","7.150","7.080","7.160","6.900","19.56M","1.27%"
"01/05/2025","7.060","6.940","7.230","6.940","27.96M","1.73%"
"01/02/2025","6.940","6.590","6.980","6.550","24.35M","6.12%"
"12/31/2024","6.540","6.450","6.560","6.370","7.61M","2.19%"
"12/30/2024","6.400","6.510","6.520","6.340","9.15M","-1.54%"
"12/29/2024","6.500","6.300","6.500","6.270","12.42M","3.17%"
"12/26/2024","6.300","6.300","6.370","6.250","5.65M","0.64%"
"12/25/2024","6.260","6.150","6.320","6.150","6.74M","2.12%"
"12/24/2024","6.130","6.200","6.300","6.050","14.19M","-1.13%"
"12/23/2024","6.200","6.400","6.440","6.150","10.80M","-2.97%"
"12/22/2024","6.390","6.410","6.480","6.370","2.42M","0.31%"
"12/19/2024","6.370","6.310","6.450","6.190","18.23M","0.31%"
"12/18/2024","6.350","6.480","6.540","6.280","7.47M","-2.01%"
"12/17/2024","6.480","6.660","6.700","6.460","7.86M","-2.70%"
"12/16/2024","6.660","6.770","6.820","6.660","11.04M","-1.04%"
"12/15/2024","6.730","6.630","6.770","6.600","11.09M","1.36%"
"12/12/2024","6.640","6.510","6.650","6.510","7.44M","1.22%"
"12/11/2024","6.560","6.490","6.680","6.450","14.68M","1.55%"
"12/10/2024","6.460","6.510","6.620","6.340","20.99M","-0.62%"
"12/09/2024","6.500","6.400","6.650","6.320","50.72M","0.78%"
"12/08/2024","6.450","6.200","6.450","6.190","20.78M","4.54%"
"12/05/2024","6.170","6.250","6.300","6.130","14.22M","-0.96%"
"12/04/2024","6.230","6.000","6.350","6.000","45.72M","4.53%"
"12/03/2024","5.960","6.200","6.240","5.960","15.27M","-3.56%"
"12/02/2024","6.180","5.930","6.180","5.890","45.92M","4.57%"
"12/01/2024","5.910","5.490","5.980","5.480","39.78M","8.44%"
"11/28/2024","5.450","5.310","5.550","5.200","8.20M","3.22%"
"11/27/2024","5.280","5.400","5.430","5.270","5.87M","-1.86%"
"11/26/2024","5.380","5.440","5.490","5.370","4.77M","-0.55%"
"11/25/2024","5.410","5.450","5.550","5.400","4.81M","-0.73%"
"11/24/2024","5.450","5.590","5.600","5.440","4.11M","-2.33%"
"11/21/2024","5.580","5.650","5.660","5.530","4.32M","-0.36%"
"11/20/2024","5.600","5.420","5.620","5.420","10.79M","3.51%"
"11/19/2024","5.410","5.480","5.500","5.390","4.25M","-1.10%"
"11/18/2024","5.470","5.740","5.740","5.460","11.24M","-4.04%"
"11/17/2024","5.700","5.800","5.800","5.690","6.02M","-1.38%"
"11/14/2024","5.780","5.790","5.840","5.730","5.13M","0.35%"
"11/13/2024","5.760","5.930","5.980","5.720","16.41M","-2.21%"
"11/12/2024","5.890","5.840","5.950","5.820","12.91M","1.38%"
"11/11/2024","5.810","5.830","5.860","5.800","5.00M","0.17%"
"11/10/2024","5.800","5.850","5.920","5.800","8.60M","-0.17%"
"11/07/2024","5.810","5.780","5.900","5.780","20.15M","1.57%"
"11/06/2024","5.720","5.730","5.760","5.640","14.20M","0.53%"
"11/05/2024","5.690","5.790","5.800","5.630","5.82M","-1.22%"
